,lon1,lat1,lon2,lat2,lon3,lat3,lon_center,lat_center,death_filtration_value,death_filtration_zscore,death_birth_ratio
144,-87.7080979,41.8922837,-87.7100587,41.8643646,-87.69932490000002,41.8832678,-87.70582716666668,41.87997203333333,4321.9113514287765,0.8167093318259961,1.0274578862399508
145,-87.70517629999998,41.69651320000001,-87.702645,41.7447081,-87.67113540000003,41.7141889,-87.69298556666666,41.718470066666676,4333.7600051323,0.8428203553903829,1.2059201405886641
146,-87.6803519,41.9124479,-87.692638,41.932303,-87.66761770000002,41.9228553,-87.68020253333334,41.922535399999994,4369.529773660062,0.9216466332352105,1.1857168534163862
147,-87.69634920000001,41.8525346,-87.69674549999998,41.8856586,-87.67514109999998,41.857965,-87.68941193333333,41.865386066666666,4369.770925448462,0.9221780623905427,1.0695184914025815
148,-87.6646473,41.8118357,-87.68298320000002,41.8234441,-87.68496280000002,41.7935846,-87.67753110000001,41.80962146666667,4376.353835204462,0.9366849014004492,1.1307222022858427
149,-87.7117197,41.9892466,-87.7465663,41.9912474,-87.7250766,41.971517,-87.72778753333333,41.984003666666666,4412.777914853359,1.016953092692145,1.1523708940276696
150,-87.6289518,41.8522221,-87.62515450000002,41.85768270000001,-87.66289090000002,41.8436755,-87.63899906666667,41.851193433333336,4429.880573847601,1.0546424321889638,1.0590334955986738
151,-87.74842,41.8493828,-87.7307672,41.8361473,-87.7154932,41.858617,-87.73156013333335,41.84804903333334,4431.787698686939,1.0588451866002402,1.098348622277119
152,-87.74842,41.8493828,-87.7747191,41.8278076,-87.7607189,41.8359218,-87.761286,41.83770406666666,4436.408872533988,1.069028924114617,1.1360605767914436
153,-87.83724690000003,41.9705423,-87.8297236,41.9479459,-87.864794,41.9548287,-87.84392150000001,41.9577723,4443.5732050680435,1.084817051635316,1.0213266055548689
154,-87.6811453,41.8317132,-87.66289090000002,41.8436755,-87.6840804,41.8522534,-87.67603886666666,41.84254736666667,4469.773736723528,1.1425554847580919,1.0798265787995933
155,-87.69634920000001,41.8525346,-87.69674549999998,41.8856586,-87.6883891,41.87901710000001,-87.69382793333334,41.87240343333333,4490.61163073838,1.1884762075058763,1.1054028294133018
156,-87.6289518,41.8522221,-87.6409625,41.8303859,-87.65460859999997,41.8319671,-87.64150763333332,41.838191699999996,4511.544167450611,1.2346054955272596,1.1684457136994446
157,-87.730344,41.9504449,-87.72122519999998,41.9657893,-87.7059845,41.9516974,-87.71918456666667,41.9559772,4520.493308930867,1.2543268284245586,1.2222102209050643
158,-87.7270353,41.8697045,-87.7124448,41.86658970000001,-87.69674549999998,41.8856586,-87.7120752,41.87398426666667,4557.880476670422,1.3367173887599413,1.1471385263220346
159,-87.7541033,41.89474110000001,-87.7361145,41.8784137,-87.72918979999999,41.8799834,-87.73980253333332,41.8843794,4567.113034674766,1.357063290129252,1.1512443661982072
160,-87.7141059,41.90418250000001,-87.7552631,41.9053144,-87.7190318,41.8931181,-87.72946693333334,41.90087166666667,4619.485345482157,1.4724767941298407,1.0959605800845942
161,-87.6289518,41.8522221,-87.66096329999998,41.8575241,-87.6365158,41.8788808,-87.64214363333332,41.86287566666667,4666.490499838502,1.5760626295974771,1.2604955330874523
162,-87.7131437,41.9124946,-87.7188009,41.929614,-87.7516096,41.922863,-87.7278514,41.921657200000006,4776.169380026149,1.817763323765257,1.2605541075306532
163,-87.626297,41.6338025,-87.6074687,41.6574136,-87.652718,41.6787272,-87.62882789999999,41.656647766666666,4813.572706625851,1.9001894935790369,1.043933312442034
